Scenario - MEG
Logfile written - 10/07/2021 19:18:35

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
159	Picture	asian1_pain_false	3539885	12440	1	5171	2	12440	5000	other	0
160	Picture	white1_pain_false	3563739	17760	1	5171	1	17760	5000	other	0
161	Picture	white1_pain_false	3580753	10950	1	5171	1	10950	5000	other	0
162	Picture	white1_pain_false	3605775	18940	1	5171	1	18940	5000	other	0
163	Picture	white1_pain_false	3624958	13010	1	5171	1	13010	5000	other	0
164	Picture	latin1_pain_false	3650647	19580	1	5505	2	19580	5000	other	0
165	Picture	white1_pain_false	3669830	12690	1	5171	1	12690	5000	other	0
166	Picture	latin1_pain_false	3686178	10320	1	5171	1	10320	5000	other	0
167	Picture	white1_pain_false	3711700	19430	1	5171	1	19430	5000	other	0
168	Picture	asian1_pain_false	3729215	11400	1	5171	2	11400	5000	other	0
169	Picture	white1_pain_false	3749399	14010	1	5171	1	14010	5000	other	0
170	Picture	white1_pain_false	3774921	19180	1	5171	1	19180	5000	other	0
171	Picture	white1_pain_false	3793771	12830	1	5171	1	12830	5000	other	0
172	Picture	white1_pain_false	3817291	17480	1	5171	1	17480	5000	other	0
173	Picture	asian1_pain_false	3837809	14450	1	5171	1	14450	5000	other	0
174	Picture	white1_pain_false	3862831	18930	1	5171	1	18930	5000	other	0
175	Picture	white1_pain_false	3879512	10650	1	5171	1	10650	5000	other	0
176	Picture	white1_pain_true	3905534	19940	1	5171	1	19940	5000	other	0
177	Picture	white1_pain_true	3927720	16060	1	5171	2	16060	5000	other	0
178	Picture	white1_pain_false	3945068	11190	1	5171	1	11190	5000	other	0
179	Picture	white1_pain_false	3966420	15300	1	5171	1	15300	5000	other	0
180	Picture	white1_pain_false	3986604	13060	1	5171	2	13060	5000	other	0
181	Picture	white1_pain_false	4005287	12610	1	5171	1	12610	5000	other	0
182	Picture	latin1_pain_true	4024137	12740	1	5171	1	12740	5000	other	0
183	Picture	white1_pain_true	4047824	17430	1	5171	2	17430	5000	other	0
184	Picture	start_experiment	4694216	0	1	5171	2	0	5000	other	0
185	Picture	white1_pain_false	4808982	13770	1	5171	1	13770	5000	other	0
186	Picture	asian1_pain_false	4827331	12270	1	5171	1	12270	5000	other	0
187	Picture	asian1_pain_true	4845347	11870	1	5171	2	11870	5000	other	0
188	Picture	white1_pain_false	4868366	17010	1	5171	1	17010	5000	other	0
189	Picture	black1_pain_false	4892888	18470	1	5338	1	18470	5000	other	0
190	Picture	asian1_pain_false	4915407	16290	1	5171	2	16290	5000	other	0
191	Picture	black1_pain_false	4941430	19840	1	5171	1	19840	5000	other	0
192	Picture	latin1_pain_true	4958778	11210	1	5171	1	11210	5000	other	0
193	Picture	latin1_pain_true	4977127	12210	1	5171	1	12210	5000	other	0
194	Picture	white1_pain_false	4999146	15870	1	5171	1	15870	5000	other	0
195	Picture	latin1_pain_false	5015994	10870	1	5171	1	10870	5000	other	0
196	Picture	question	5036512	15250	1	30193	1	15250	30000	other	0
197	Picture	white1_pain_true	5083219	15250	1	5171	2	15250	5000	other	0
198	Picture	white1_pain_false	5103737	14390	1	5171	2	14390	5000	other	0
199	Picture	white1_pain_false	5128425	18670	1	5171	1	18670	5000	other	0
200	Picture	black1_pain_false	5145606	10990	1	5171	1	10990	5000	other	0
201	Picture	latin1_pain_false	5166291	14580	1	5171	1	14580	5000	other	0
202	Picture	white1_pain_false	5191980	19640	1	5171	1	19640	5000	other	0
203	Picture	white1_pain_true	5208661	10510	1	5171	1	10510	5000	other	0
204	Picture	black1_pain_false	5226509	11670	1	5171	2	11670	5000	other	0
