Scenario - MEG
Logfile written - 10/07/2021 19:58:07

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
107	Picture	asian1_pain_false	2392226	10290	1	5171	1	10290	5000	other	0
108	Picture	latin1_pain_true	2412410	14180	1	5171	2	14180	5000	other	0
109	Picture	white1_pain_true	2429258	10780	1	5171	2	10780	5000	other	0
110	Picture	white1_pain_false	2453946	18560	1	5171	2	18560	5000	other	0
111	Picture	latin1_pain_false	2474463	14360	1	5171	1	14360	5000	other	0
112	Picture	black1_pain_false	2495315	14660	1	5171	1	14660	5000	other	0
113	Picture	white1_pain_true	2518001	16560	1	5171	1	16560	5000	other	0
114	Picture	asian1_pain_false	2536851	12750	1	5171	2	12750	5000	other	0
115	Picture	black1_pain_true	2553532	10630	1	5171	1	10630	5000	other	0
116	Picture	black1_pain_false	2569546	10040	1	5171	2	10040	5000	other	0
117	Picture	latin1_pain_true	2593900	18310	1	5171	1	18310	5000	other	0
118	Picture	white1_pain_false	2617420	16960	1	5171	2	16960	5000	other	0
119	Picture	white1_pain_false	2638438	14840	1	5171	1	14840	5000	other	0
120	Picture	white1_pain_false	2662626	18070	1	5171	1	18070	5000	other	0
121	Picture	white1_pain_false	2687981	19330	1	5171	1	19330	5000	other	0
122	Picture	black1_pain_false	2704162	10080	1	5171	2	10080	5000	other	0
123	Picture	asian1_pain_false	2728516	18280	1	5505	1	18280	5000	other	0
124	Picture	white1_pain_false	2747366	12380	1	5171	1	12380	5000	other	0
125	Picture	white1_pain_false	2769385	15870	1	5171	1	15870	5000	other	0
126	Picture	asian1_pain_false	2788235	12820	1	5171	2	12820	5000	other	0
127	Picture	white1_pain_false	2813089	18830	1	5171	1	18830	5000	other	0
128	Picture	latin1_pain_true	2838611	18660	1	5171	1	18660	5000	other	0
129	Picture	black1_pain_false	2857628	12940	1	5338	1	12940	5000	other	0
130	Picture	white1_pain_true	2874643	10710	1	5171	1	10710	5000	other	0
131	Picture	latin1_pain_false	2895327	14570	1	5171	1	14570	5000	other	0
132	Picture	black1_pain_true	2919014	17700	1	5171	1	17700	5000	other	0
133	Picture	latin1_pain_false	2938364	13290	1	5171	1	13290	5000	other	0
134	Picture	white1_pain_true	2955546	11030	1	5171	2	11030	5000	other	0
135	Picture	white1_pain_true	2976397	14880	1	5171	1	14880	5000	other	0
136	Picture	black1_pain_true	3000752	18240	1	5171	1	18240	5000	other	0
137	Picture	asian1_pain_false	3022103	15210	1	5171	1	15210	5000	other	0
138	Picture	white1_pain_false	3040119	11920	1	5171	2	11920	5000	other	0
139	Picture	white1_pain_false	3059803	13570	1	5171	1	13570	5000	other	0
140	Picture	black1_pain_false	3084991	19200	1	5171	2	19200	5000	other	0
141	Picture	latin1_pain_true	3103340	12300	1	5171	2	12300	5000	other	0
142	Picture	white1_pain_false	3128862	19380	1	5171	1	19380	5000	other	0
143	Picture	white1_pain_false	3145543	10550	1	5171	2	10550	5000	other	0
144	Picture	black1_pain_false	3167729	16110	1	5171	1	16110	5000	other	0
145	Picture	black1_pain_false	3189415	15570	1	5171	1	15570	5000	other	0
146	Picture	white1_pain_false	3206763	11220	1	5171	2	11220	5000	other	0
147	Picture	white1_pain_false	3227948	15150	1	5171	1	15150	5000	other	0
148	Picture	white1_pain_false	3247298	13310	1	5171	1	13310	5000	other	0
149	Picture	white1_pain_false	3270151	16810	1	5171	2	16810	5000	other	0
150	Picture	white1_pain_false	3288000	11870	1	5171	1	11870	5000	other	0
151	Picture	black1_pain_false	3314022	19980	1	5171	2	19980	5000	other	0
152	Picture	black1_pain_false	3339878	19790	1	5171	2	19790	5000	other	0
153	Picture	white1_pain_false	3365901	19970	1	5171	1	19970	5000	other	0
154	Picture	white1_pain_false	3385918	13900	1	5171	1	13900	5000	other	0
155	Picture	latin1_pain_true	3411607	19630	1	5171	2	19630	5000	other	0
156	Picture	black1_pain_false	3436295	18390	1	5171	2	18390	5000	other	0
157	Picture	white1_pain_false	3461650	19310	1	5171	2	19310	5000	other	0
158	Picture	white1_pain_false	3477998	10280	1	5171	1	10280	5000	other	0
159	Picture	black1_pain_false	3497514	13150	1	5171	1	13150	5000	other	0
160	Picture	white1_pain_false	3514029	10450	1	5171	1	10450	5000	other	0
161	Picture	asian1_pain_false	3536715	16700	1	5171	2	16700	5000	other	0
162	Picture	white1_pain_false	3560069	17370	1	5171	2	17370	5000	other	0
163	Picture	asian1_pain_false	3583923	17810	1	5171	1	17810	5000	other	0
164	Picture	white1_pain_false	3606442	16510	1	5171	1	16510	5000	other	0
165	Picture	white1_pain_true	3623290	10650	1	5171	1	10650	5000	other	0
166	Picture	black1_pain_true	3639304	10030	1	5171	2	10030	5000	other	0
167	Picture	white1_pain_false	3655818	10450	1	5338	2	10450	5000	other	0
168	Picture	latin1_pain_false	3680506	18490	1	5505	1	18490	5000	other	0
169	Picture	white1_pain_false	3704860	17900	1	5171	1	17900	5000	other	0
170	Picture	white1_pain_false	3726045	15180	1	5171	2	15180	5000	other	0
171	Picture	asian1_pain_false	3747731	15590	1	5171	2	15590	5000	other	0
172	Picture	latin1_pain_false	3772752	18930	1	5171	2	18930	5000	other	0
173	Picture	white1_pain_false	3791769	12990	1	5171	1	12990	5000	other	0
174	Picture	asian1_pain_true	3808617	10870	1	5171	2	10870	5000	other	0
175	Picture	black1_pain_false	3830469	15880	1	5171	1	15880	5000	other	0
176	Picture	white1_pain_false	3852655	16090	1	5171	1	16090	5000	other	0
177	Picture	asian1_pain_false	3876342	17680	1	5505	2	17680	5000	other	0
178	Picture	black1_pain_false	3898528	15860	1	5171	1	15860	5000	other	0
179	Picture	black1_pain_false	3918378	13790	1	5171	1	13790	5000	other	0
180	Picture	asian1_pain_true	3939730	15270	1	5171	1	15270	5000	other	0
181	Picture	white1_pain_false	3957579	11660	1	5171	2	11660	5000	other	0
182	Picture	black1_pain_false	3982934	19270	1	5171	1	19270	5000	other	0
183	Picture	latin1_pain_false	4002785	13800	1	5171	2	13800	5000	other	0
184	Picture	white1_pain_false	4028140	19360	1	5171	1	19360	5000	other	0
185	Picture	white1_pain_false	4045488	11270	1	5171	2	11270	5000	other	0
186	Picture	white1_pain_false	4069843	18360	1	5171	2	18360	5000	other	0
187	Picture	white1_pain_true	4095865	19930	1	5171	2	19930	5000	other	0
188	Picture	white1_pain_false	4118885	17050	1	5171	2	17050	5000	other	0
189	Picture	white1_pain_false	4142072	17180	1	5171	2	17180	5000	other	0
190	Picture	white1_pain_true	4167594	19550	1	5171	1	19550	5000	other	0
191	Picture	asian1_pain_false	4188445	14840	1	5171	1	14840	5000	other	0
192	Picture	white1_pain_false	4209130	14560	1	5171	2	14560	5000	other	0
193	Picture	black1_pain_false	4231316	16190	1	5171	2	16190	5000	other	0
194	Picture	black1_pain_false	4256504	19050	1	5171	2	19050	5000	other	0
195	Picture	black1_pain_false	4277355	14930	785	5171	785	14930	5000	other	0
196	Picture	white1_pain_false	4293870	10530	1	5171	1	10530	5000	other	0
197	Picture	white1_pain_false	4318891	18960	1	5171	1	18960	5000	other	0
198	Picture	latin1_pain_false	4343579	18630	1	5171	1	18630	5000	other	0
199	Picture	white1_pain_false	4361762	12150	1	5171	2	12150	5000	other	0
200	Picture	asian1_pain_false	4385449	17670	1	5171	1	17670	5000	other	0
201	Picture	latin1_pain_false	4404465	12930	1	5171	1	12930	5000	other	0
202	Picture	white1_pain_false	4423482	13010	1	5171	1	13010	5000	other	0
203	Picture	latin1_pain_false	4440496	11000	1	5171	1	11000	5000	other	0
204	Picture	white1_pain_false	4460013	13500	1	5004	1	13500	5000	other	0
205	Picture	latin1_pain_true	4478696	12030	1	5338	1	12030	5000	other	0
206	Picture	white1_pain_false	4499547	14720	1	5171	1	14720	5000	other	0
207	Picture	white1_pain_false	4524903	19110	1	5171	2	19110	5000	other	0
208	Picture	white1_pain_true	4548757	17740	1	5171	1	17740	5000	other	0
209	Picture	white1_pain_false	4573444	18710	2	5172	2	18710	5000	other	0
210	Picture	latin1_pain_true	4593128	13620	1	5171	1	13620	5000	other	0
211	Picture	white1_pain_false	4618484	19370	1	5171	1	19370	5000	other	0
212	Picture	white1_pain_true	4635498	10980	1	5171	1	10980	5000	other	0
213	Picture	start_experiment	5281557	0	1	5171	1	0	5000	other	0
214	Picture	black1_pain_false	5395655	13230	1	5171	2	13230	5000	other	0
215	Picture	white1_pain_false	5413171	11400	1	5171	2	11400	5000	other	0
216	Picture	white1_pain_true	5434689	15460	1	5171	2	15460	5000	other	0
217	Picture	latin1_pain_true	5457375	16630	1	5171	1	16630	5000	other	0
218	Picture	asian1_pain_false	5481730	18280	1	5171	2	18280	5000	other	0
219	Picture	black1_pain_false	5499078	11260	1	5171	1	11260	5000	other	0
220	Picture	white1_pain_false	5521431	16250	1	5171	1	16250	5000	other	0
221	Picture	white1_pain_false	5540948	13370	1	5171	1	13370	5000	other	0
222	Picture	latin1_pain_false	5563968	17010	1	5171	1	17010	5000	other	0
223	Picture	black1_pain_false	5586487	16450	1	5171	1	16450	5000	other	0
224	Picture	white1_pain_false	5611175	18550	1	5171	2	18550	5000	other	0
225	Picture	latin1_pain_false	5628523	11280	1	5171	1	11280	5000	other	0
226	Picture	latin1_pain_false	5647707	13120	1	5171	1	13120	5000	other	0
227	Picture	white1_pain_false	5664721	10930	1	5171	1	10930	5000	other	0
228	Picture	white1_pain_true	5689576	18730	1	5171	2	18730	5000	other	0
229	Picture	white1_pain_false	5706257	10650	1	5171	1	10650	5000	other	0
230	Picture	white1_pain_false	5722938	10690	1	5171	1	10690	5000	other	0
231	Picture	black1_pain_false	5742288	13350	1	5171	2	13350	5000	other	0
232	Picture	asian1_pain_true	5761638	13260	1	5171	1	13260	5000	other	0
233	Picture	white1_pain_false	5786827	16610	1	5171	2	16610	5000	other	0
234	Picture	white1_pain_true	5810681	17700	1	5171	2	17700	5000	other	0
235	Picture	latin1_pain_false	5829864	13230	1	5171	1	13230	5000	other	0
236	Picture	black1_pain_false	5853551	17730	1	5171	2	17730	5000	other	0
237	Picture	white1_pain_true	5875070	15550	1	5171	1	15550	5000	other	0
238	Picture	white1_pain_true	5897923	16790	1	5171	2	16790	5000	other	0
239	Picture	white1_pain_true	5914104	10090	1	5171	1	10090	5000	other	0
240	Picture	white1_pain_true	5934788	14690	1	5171	2	14690	5000	other	0
241	Picture	white1_pain_false	5950969	10050	1	5171	1	10050	5000	other	0
242	Picture	latin1_pain_true	5969485	12410	1	5171	2	12410	5000	other	0
243	Picture	black1_pain_false	5993339	17870	1	5171	1	17870	5000	other	0
244	Picture	asian1_pain_false	6019361	20000	1	5171	1	20000	5000	other	0
245	Picture	white1_pain_true	6037043	11690	1	5171	2	11690	5000	other	0
246	Picture	white1_pain_false	6056727	13580	1	5171	2	13580	5000	other	0
247	Picture	asian1_pain_false	6074409	11700	1	5171	1	11700	5000	other	0
248	Picture	black1_pain_true	6091757	11380	1	5171	1	11380	5000	other	0
249	Picture	black1_pain_false	6116946	19100	1	5171	2	19100	5000	other	0
250	Picture	black1_pain_false	6138965	16000	1	5171	1	16000	5000	other	0
251	Picture	latin1_pain_false	6159983	14880	1	5171	1	14880	5000	other	0
252	Picture	black1_pain_false	6183503	17500	1	5171	2	17500	5000	other	0
253	Picture	asian1_pain_false	6202686	13160	1	5171	2	13160	5000	other	0
254	Picture	white1_pain_false	6224705	15900	1	5171	1	15900	5000	other	0
255	Picture	white1_pain_false	6248893	18090	1	5171	1	18090	5000	other	0
256	Picture	white1_pain_false	6269244	14340	1	5171	2	14340	5000	other	0
257	Picture	white1_pain_true	6293765	18540	1	5838	2	18540	5000	other	0
258	Picture	white1_pain_false	6310446	10030	1	5171	2	10030	5000	other	0
259	Picture	latin1_pain_false	6331298	14860	1	5171	1	14860	5000	other	0
260	Picture	white1_pain_false	6354985	17520	1	5171	2	17520	5000	other	0
261	Picture	asian1_pain_true	6378338	17210	1	5171	2	17210	5000	other	0
262	Picture	question	6396020	12370	1	30193	1	12370	30000	other	0
263	Picture	latin1_pain_true	6439558	12370	1	5171	1	12370	5000	other	0
264	Picture	black1_pain_false	6464746	19040	1	5171	1	19040	5000	other	0
265	Picture	latin1_pain_true	6482261	11540	1	5171	2	11540	5000	other	0
266	Picture	latin1_pain_false	6504948	16570	1	5171	2	16570	5000	other	0
267	Picture	latin1_pain_false	6530303	19300	1	5171	2	19300	5000	other	0
268	Picture	white1_pain_false	6554157	17800	1	5171	2	17800	5000	other	0
269	Picture	white1_pain_true	6578011	17850	1	5171	1	17850	5000	other	0
270	Picture	white1_pain_false	6602032	17980	1	5171	2	17980	5000	other	0
271	Picture	white1_pain_false	6621382	13230	1	5171	2	13230	5000	other	0
272	Picture	latin1_pain_true	6639397	11890	1	5171	1	11890	5000	other	0
273	Picture	latin1_pain_true	6658914	13510	1	5171	2	13510	5000	other	0
274	Picture	white1_pain_false	6684603	19590	1	5171	2	19590	5000	other	0
275	Picture	white1_pain_false	6701117	10550	1	5171	1	10550	5000	other	0
276	Picture	white1_pain_true	6718799	11560	1	5171	2	11560	5000	other	0
277	Picture	black1_pain_true	6735981	11170	1	5171	2	11170	5000	other	0
278	Picture	white1_pain_false	6754997	12860	1	5171	1	12860	5000	other	0
279	Picture	white1_pain_false	6772512	11500	1	5171	2	11500	5000	other	0
280	Picture	black1_pain_false	6792696	14080	1	5171	2	14080	5000	other	0
281	Picture	black1_pain_false	6810045	11370	1	5171	2	11370	5000	other	0
282	Picture	white1_pain_true	6829562	13380	1	5171	2	13380	5000	other	0
283	Picture	black1_pain_false	6853082	17580	1	5171	2	17580	5000	other	0
284	Picture	latin1_pain_false	6870264	11150	1	5171	1	11150	5000	other	0
285	Picture	black1_pain_false	6895452	19010	1	5171	1	19010	5000	other	0
286	Picture	white1_pain_false	6919640	18180	1	5171	1	18180	5000	other	0
287	Picture	white1_pain_false	6944328	18740	1	5171	1	18740	5000	other	0
288	Picture	latin1_pain_true	6969349	18930	1	5171	2	18930	5000	other	0
289	Picture	white1_pain_false	6995372	19900	1	5171	1	19900	5000	other	0
290	Picture	white1_pain_false	7017224	15720	1	5171	1	15720	5000	other	0
291	Picture	black1_pain_true	7038743	15540	1	5171	1	15540	5000	other	0
292	Picture	black1_pain_true	7059427	14690	1	5171	2	14690	5000	other	0
293	Picture	white1_pain_true	7082614	17130	1	5171	1	17130	5000	other	0
294	Picture	asian1_pain_true	7104800	16100	1	5171	2	16100	5000	other	0
295	Picture	latin1_pain_false	7122148	11290	1	5171	2	11290	5000	other	0
296	Picture	white1_pain_false	7140497	12260	1	5171	2	12260	5000	other	0
297	Picture	latin1_pain_false	7165185	18590	1	5171	1	18590	5000	other	0
298	Picture	asian1_pain_false	7187538	16180	1	5171	2	16180	5000	other	0
299	Picture	white1_pain_false	7212393	18790	1	5171	1	18790	5000	other	0
300	Picture	latin1_pain_true	7234078	15710	1	5171	2	15710	5000	other	0
301	Picture	latin1_pain_false	7258599	18540	1	5171	2	18540	5000	other	0
302	Picture	asian1_pain_true	7280618	15980	1	5171	1	15980	5000	other	0
303	Picture	asian1_pain_false	7298133	11430	1	5171	2	11430	5000	other	0
304	Picture	white1_pain_false	7320653	16500	1	5171	1	16500	5000	other	0
305	Picture	latin1_pain_false	7343172	16460	1	5171	1	16460	5000	other	0
306	Picture	white1_pain_false	7365191	15930	1	5171	1	15930	5000	other	0
307	Picture	white1_pain_false	7388211	16900	1	5171	2	16900	5000	other	0
308	Picture	white1_pain_false	7410064	15670	1	5171	1	15670	5000	other	0
309	Picture	white1_pain_false	7433917	17790	1	5171	2	17790	5000	other	0
310	Picture	white1_pain_false	7459273	19290	1	5171	2	19290	5000	other	0
311	Picture	latin1_pain_false	7479457	13860	1	5171	2	13860	5000	other	0
312	Picture	black1_pain_false	7502977	17520	1	5171	1	17520	5000	other	0
313	Picture	asian1_pain_false	7528666	19650	1	5171	2	19650	5000	other	0
314	Picture	latin1_pain_true	7547516	12750	1	5171	1	12750	5000	other	0
315	Picture	black1_pain_false	7564530	10810	1	5171	2	10810	5000	other	0
316	Picture	white1_pain_false	7585549	14910	1	5171	2	14910	5000	other	0
317	Picture	asian1_pain_true	7605065	13500	1	5171	1	13500	5000	other	0
318	Picture	latin1_pain_false	7627251	16200	1	5171	1	16200	5000	other	0
319	Picture	latin1_pain_false	7646434	13150	1	5171	2	13150	5000	other	0
320	Picture	black1_pain_false	7672457	19990	1	5171	1	19990	5000	other	0
321	Picture	latin1_pain_false	7693976	15530	1	5171	2	15530	5000	other	0
322	Picture	black1_pain_false	7717162	17150	1	5171	2	17150	5000	other	0
323	Picture	white1_pain_false	7741517	18320	2	5171	2	18320	5000	other	0
324	Picture	white1_pain_false	7761534	13920	1	5171	2	13920	5000	other	0
325	Picture	black1_pain_false	7779883	12360	1	5171	2	12360	5000	other	0
326	Picture	asian1_pain_false	7800735	14850	1	5171	1	14850	5000	other	0
327	Picture	latin1_pain_false	7822587	15820	1	5171	1	15820	5000	other	0
328	Picture	white1_pain_true	7847608	19040	1	5171	1	19040	5000	other	0
329	Picture	white1_pain_false	7871462	17760	1	5338	1	17760	5000	other	0
330	Picture	asian1_pain_false	7890145	12460	1	5171	1	12460	5000	other	0
331	Picture	white1_pain_true	7907994	11880	1	5171	1	11880	5000	other	0
332	Picture	black1_pain_false	7931514	17460	1	5171	1	17460	5000	other	0
333	Picture	white1_pain_false	7956870	19360	1	5171	1	19360	5000	other	0
334	Picture	asian1_pain_false	7980390	17510	1	5171	2	17510	5000	other	0
335	Picture	white1_pain_false	8006246	19840	1	5338	1	19840	5000	other	0
336	Picture	black1_pain_false	8025762	13140	1	5171	2	13140	5000	other	0
337	Picture	white1_pain_true	8050284	18440	1	5171	2	18440	5000	other	0
338	Picture	black1_pain_false	8067465	11140	1	5171	2	11140	5000	other	0
339	Picture	white1_pain_false	8084313	10780	1	5171	1	10780	5000	other	0
340	Picture	question	8104831	15190	1	30193	1	15190	30000	other	0
341	Picture	white1_pain_true	8151204	15190	1	5171	1	15190	5000	other	0
342	Picture	black1_pain_true	8172556	15340	1	5171	2	15340	5000	other	0
343	Picture	white1_pain_false	8196744	18040	1	5171	2	18040	5000	other	0
344	Picture	white1_pain_false	8217428	14620	1	5171	1	14620	5000	other	0
345	Picture	white1_pain_false	8238947	15540	1	5171	1	15540	5000	other	0
346	Picture	white1_pain_true	8256462	11460	1	5171	1	11460	5000	other	0
347	Picture	black1_pain_false	8275645	13180	1	5171	2	13180	5000	other	0
348	Picture	white1_pain_false	8294995	13210	1	5171	1	13210	5000	other	0
349	Picture	white1_pain_false	8317181	16050	1	5171	1	16050	5000	other	0
350	Picture	latin1_pain_true	8340201	16980	1	5171	2	16980	5000	other	0
351	Picture	latin1_pain_true	8358884	12580	1	5171	1	12580	5000	other	0
352	Picture	white1_pain_false	8382571	17610	1	5171	1	17610	5000	other	0
353	Picture	asian1_pain_true	8400920	12300	1	5171	2	12300	5000	other	0
354	Picture	latin1_pain_false	8422439	15420	1	5171	2	15420	5000	other	0
355	Picture	latin1_pain_false	8445625	17070	1	5171	1	17070	5000	other	0
356	Picture	latin1_pain_false	8469146	17440	1	5171	2	17440	5000	other	0
357	Picture	white1_pain_false	8492499	17370	1	5171	2	17370	5000	other	0
358	Picture	white1_pain_false	8512350	13770	1	5171	2	13770	5000	other	0
359	Picture	white1_pain_true	8538372	19930	1	5171	2	19930	5000	other	0
360	Picture	white1_pain_false	8559224	14820	1	5171	1	14820	5000	other	0
361	Picture	white1_pain_false	8578240	12890	1	5171	1	12890	5000	other	0
362	Picture	white1_pain_false	8595755	11250	1	5171	2	11250	5000	other	0
