Scenario - MEG
Logfile written - 10/08/2021 14:04:47

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
127	Picture	black1_pain_false	2775640	13370	1	5167	1	13370	5000	other	0
128	Picture	white1_pain_false	2796307	14500	1	5167	1	14500	5000	other	0
129	Picture	white1_pain_false	2812473	10070	1	5167	1	10070	5000	other	0
130	Picture	white1_pain_true	2837140	18560	1	5167	1	18560	5000	other	0
131	Picture	latin1_pain_false	2859806	16550	1	5167	1	16550	5000	other	0
132	Picture	latin1_pain_false	2876139	10160	1	5167	1	10160	5000	other	0
133	Picture	white1_pain_true	2898972	16620	1	5167	1	16620	5000	other	0
134	Picture	black1_pain_false	2919472	14280	1	5167	1	14280	5000	other	0
135	Picture	asian1_pain_false	2935805	10180	1	5167	1	10180	5000	other	0
136	Picture	white1_pain_false	2956638	14660	1	5167	1	14660	5000	other	0
137	Picture	white1_pain_true	2982471	19680	1	5167	1	19680	5000	other	0
138	Picture	latin1_pain_false	3006138	17510	1	5167	1	17510	5000	other	0
139	Picture	black1_pain_false	3027638	15310	1	5167	1	15310	5000	other	0
140	Picture	white1_pain_true	3045138	11240	1	5167	1	11240	5000	other	0
141	Picture	asian1_pain_false	3068471	17200	1	5167	1	17200	5000	other	0
142	Picture	asian1_pain_false	3088137	13550	1	5167	1	13550	5000	other	0
143	Picture	white1_pain_true	3107804	13410	1	5167	1	13410	5000	other	0
144	Picture	black1_pain_true	3129970	15930	1	5167	1	15930	5000	other	0
145	Picture	latin1_pain_false	3152137	15920	1	5167	1	15920	5000	other	0
146	Picture	white1_pain_false	3169136	10820	1	5167	1	10820	5000	other	0
147	Picture	white1_pain_true	3192469	17170	1	5167	1	17170	5000	other	0
148	Picture	white1_pain_true	3212636	14090	1	5167	1	14090	5000	other	0
149	Picture	white1_pain_false	3236469	17670	1	5167	1	17670	5000	other	0
150	Picture	white1_pain_false	3256302	13690	1	5167	1	13690	5000	other	0
151	Picture	asian1_pain_true	3278302	15910	1	5167	1	15910	5000	other	0
152	Picture	white1_pain_false	3294635	10190	1	5167	1	10190	5000	other	0
153	Picture	latin1_pain_false	3312468	11590	1	5167	1	11590	5000	other	0
154	Picture	white1_pain_false	3331135	12530	1	5167	1	12530	5000	other	0
155	Picture	white1_pain_true	3348468	11170	1	5167	1	11170	5000	other	0
156	Picture	black1_pain_false	3371135	16500	1	5167	1	16500	5000	other	0
157	Picture	black1_pain_false	3397134	19880	1	5167	1	19880	5000	other	0
158	Picture	latin1_pain_false	3413967	10530	1	5167	1	10530	5000	other	0
159	Picture	white1_pain_false	3433801	13710	1	5167	1	13710	5000	other	0
160	Picture	white1_pain_false	3451800	11810	1	5167	1	11810	5000	other	0
161	Picture	black1_pain_true	3472634	14600	1	5167	1	14600	5000	other	0
162	Picture	latin1_pain_false	3490967	12160	1	5167	1	12160	5000	other	0
163	Picture	asian1_pain_true	3514466	17290	1	5167	1	17290	5000	other	0
164	Picture	asian1_pain_false	3539466	18790	1	5167	1	18790	5000	other	0
165	Picture	latin1_pain_false	3560633	14950	1	5167	1	14950	5000	other	0
166	Picture	white1_pain_true	3586632	19740	1	5167	1	19740	5000	other	0
167	Picture	black1_pain_false	3605799	12900	1	5167	1	12900	5000	other	0
168	Picture	white1_pain_false	3626132	14220	1	5167	1	14220	5000	other	0
169	Picture	white1_pain_false	3646299	14050	1	5167	1	14050	5000	other	0
170	Picture	latin1_pain_false	3670632	18220	1	5167	1	18220	5000	other	0
171	Picture	white1_pain_false	3690965	14180	1	5167	1	14180	5000	other	0
172	Picture	start_experiment	4337292	0	1	5167	1	0	5000	other	0
173	Picture	white1_pain_false	4452624	14300	1	5167	1	14300	5000	other	0
174	Picture	white1_pain_false	4476124	17280	1	5167	1	17280	5000	other	0
175	Picture	black1_pain_true	4493291	10980	1	5167	1	10980	5000	other	0
176	Picture	latin1_pain_false	4518624	19190	1	5167	1	19190	5000	other	0
177	Picture	latin1_pain_false	4536957	12230	1	5166	1	12230	5000	other	0
178	Picture	asian1_pain_false	4562790	19660	1	5167	1	19660	5000	other	0
179	Picture	white1_pain_false	4587456	18450	1	5167	1	18450	5000	other	0
180	Picture	asian1_pain_true	4610789	17040	1	5167	1	17040	5000	other	0
181	Picture	white1_pain_false	4632956	15960	1	5167	1	15960	5000	other	0
182	Picture	question	4655122	16930	1	30166	1	16930	30000	other	0
183	Picture	latin1_pain_true	4703288	16930	1	5167	1	16930	5000	other	0
184	Picture	asian1_pain_true	4723622	14180	1	5167	1	14180	5000	other	0
185	Picture	white1_pain_false	4746455	16750	1	5167	1	16750	5000	other	0
186	Picture	white1_pain_false	4771121	18490	1	5167	1	18490	5000	other	0
187	Picture	latin1_pain_true	4796288	19050	1	5167	1	19050	5000	other	0
188	Picture	asian1_pain_true	4813454	10900	1	5167	1	10900	5000	other	0
189	Picture	white1_pain_false	4838287	18750	1	5167	1	18750	5000	other	0
190	Picture	latin1_pain_false	4861454	17020	1	5167	1	17020	5000	other	0
191	Picture	white1_pain_false	4885953	18400	1	5167	1	18400	5000	other	0
192	Picture	white1_pain_false	4909786	17610	1	5167	1	17610	5000	other	0
193	Picture	white1_pain_true	4926286	10280	1	5167	1	10280	5000	other	0
194	Picture	black1_pain_false	4949119	16630	1	5167	1	16630	5000	other	0
195	Picture	latin1_pain_true	4973619	18350	1	5167	1	18350	5000	other	0
196	Picture	asian1_pain_true	4995452	15780	1	5167	1	15780	5000	other	0
197	Picture	white1_pain_false	5020785	19050	1	5167	1	19050	5000	other	0
198	Picture	asian1_pain_false	5043785	16820	1	5167	1	16820	5000	other	0
199	Picture	black1_pain_false	5061285	11390	1	5167	1	11390	5000	other	0
200	Picture	black1_pain_false	5079285	11780	1	5167	1	11780	5000	other	0
201	Picture	white1_pain_false	5100118	14740	1	5167	1	14740	5000	other	0
202	Picture	black1_pain_true	5119285	13020	1	5167	1	13020	5000	other	0
203	Picture	latin1_pain_false	5144451	18930	1	5167	1	18930	5000	other	0
204	Picture	white1_pain_false	5160617	10060	1	5167	1	10060	5000	other	0
205	Picture	black1_pain_false	5182951	16270	1	5167	1	16270	5000	other	0
206	Picture	asian1_pain_false	5205784	16780	1	5167	1	16780	5000	other	0
207	Picture	white1_pain_false	5227283	15260	1	5167	1	15260	5000	other	0
208	Picture	latin1_pain_true	5243950	10520	1	5167	1	10520	5000	other	0
209	Picture	white1_pain_false	5262116	11930	1	5167	1	11930	5000	other	0
210	Picture	latin1_pain_false	5278783	10500	1	5167	1	10500	5000	other	0
211	Picture	white1_pain_false	5296283	11370	1	5167	1	11370	5000	other	0
212	Picture	white1_pain_false	5316449	13970	1	5167	1	13970	5000	other	0
213	Picture	asian1_pain_true	5335616	12920	1	5167	1	12920	5000	other	0
214	Picture	white1_pain_false	5357449	15620	1	5167	1	15620	5000	other	0
215	Picture	asian1_pain_false	5381449	17790	1	5167	1	17790	5000	other	0
216	Picture	latin1_pain_false	5403448	15870	1	5167	1	15870	5000	other	0
217	Picture	asian1_pain_false	5423615	13990	1	5167	1	13990	5000	other	0
218	Picture	black1_pain_true	5442781	13120	1	5167	1	13120	5000	other	0
219	Picture	white1_pain_false	5463281	14270	1	5167	1	14270	5000	other	0
220	Picture	white1_pain_false	5480781	11400	1	5167	1	11400	5000	other	0
221	Picture	white1_pain_false	5505781	18770	1	5166	1	18770	5000	other	0
222	Picture	white1_pain_false	5526947	15090	1	5167	1	15090	5000	other	0
223	Picture	asian1_pain_false	5551280	18190	1	5167	1	18190	5000	other	0
224	Picture	latin1_pain_false	5570614	13240	1	5167	1	13240	5000	other	0
225	Picture	black1_pain_true	5595280	18480	1	5167	1	18480	5000	other	0
226	Picture	white1_pain_false	5615946	14510	1	5167	1	14510	5000	other	0
227	Picture	question	5636613	15400	1	30166	1	15400	30000	other	0
228	Picture	white1_pain_true	5683279	15400	1	5167	1	15400	5000	other	0
229	Picture	latin1_pain_true	5705279	15870	1	5167	1	15870	5000	other	0
230	Picture	white1_pain_true	5727445	16040	1	5167	1	16040	5000	other	0
231	Picture	white1_pain_false	5752778	19190	1	5167	1	19190	5000	other	0
232	Picture	white1_pain_false	5777778	18840	1	5167	1	18840	5000	other	0
233	Picture	black1_pain_false	5800611	16750	1	5167	1	16750	5000	other	0
234	Picture	latin1_pain_false	5823778	17080	1	5167	1	17080	5000	other	0
235	Picture	white1_pain_false	5848444	18440	1	5167	1	18440	5000	other	0
236	Picture	latin1_pain_false	5867777	13120	1	5167	1	13120	5000	other	0
237	Picture	white1_pain_false	5890777	16820	1	5167	1	16820	5000	other	0
238	Picture	white1_pain_false	5907944	11000	1	5167	1	11000	5000	other	0
239	Picture	black1_pain_true	5926110	12100	1	5167	1	12100	5000	other	0
240	Picture	black1_pain_true	5950777	18560	1	5167	1	18560	5000	other	0
241	Picture	white1_pain_false	5969276	12300	1	5167	1	12300	5000	other	0
242	Picture	latin1_pain_false	5992443	17040	1	5167	1	17040	5000	other	0
243	Picture	asian1_pain_false	6014609	16030	1	5167	1	16030	5000	other	0
244	Picture	white1_pain_false	6033776	13020	1	5167	1	13020	5000	other	0
245	Picture	white1_pain_false	6050942	10990	1	5167	1	10990	5000	other	0
246	Picture	latin1_pain_false	6074609	17450	1	5167	1	17450	5000	other	0
247	Picture	white1_pain_false	6094442	13730	1	5167	1	13730	5000	other	0
248	Picture	white1_pain_false	6119775	19160	1	5167	1	19160	5000	other	0
249	Picture	latin1_pain_false	6137941	11970	1	5167	1	11970	5000	other	0
250	Picture	white1_pain_false	6157941	13830	1	5167	1	13830	5000	other	0
251	Picture	white1_pain_false	6181941	17790	1	5167	1	17790	5000	other	0
252	Picture	black1_pain_false	6204108	16030	1	5167	1	16030	5000	other	0
253	Picture	white1_pain_false	6223774	13560	1	5167	1	13560	5000	other	0
254	Picture	latin1_pain_true	6245607	15640	1	5167	1	15640	5000	other	0
255	Picture	black1_pain_true	6265607	13910	1	5167	1	13910	5000	other	0
256	Picture	white1_pain_false	6286773	14890	1	5167	1	14890	5000	other	0
257	Picture	latin1_pain_true	6308607	15710	1	5167	1	15710	5000	other	0
258	Picture	black1_pain_false	6327606	12760	1	5167	1	12760	5000	other	0
259	Picture	latin1_pain_false	6345939	12300	1	5167	1	12300	5000	other	0
260	Picture	white1_pain_false	6362773	10610	1	5167	1	10610	5000	other	0
261	Picture	white1_pain_false	6385272	16320	1	5167	1	16320	5000	other	0
262	Picture	latin1_pain_false	6408606	17180	1	5167	1	17180	5000	other	0
263	Picture	asian1_pain_false	6431605	16770	1	5167	1	16770	5000	other	0
264	Picture	white1_pain_false	6452272	14430	1	5166	1	14430	5000	other	0
265	Picture	black1_pain_true	6475938	17490	1	5167	1	17490	5000	other	0
266	Picture	latin1_pain_true	6498438	16300	1	5167	1	16300	5000	other	0
267	Picture	asian1_pain_false	6515105	10560	1	5167	1	10560	5000	other	0
268	Picture	white1_pain_false	6533938	12650	1	5167	1	12650	5000	other	0
269	Picture	latin1_pain_true	6550104	10000	1	5167	1	10000	5000	other	0
270	Picture	white1_pain_true	6566604	10360	1	5167	1	10360	5000	other	0
271	Picture	black1_pain_false	6584437	11610	1	5167	1	11610	5000	other	0
272	Picture	latin1_pain_true	6605104	14530	1	5167	1	14530	5000	other	0
273	Picture	asian1_pain_false	6630437	19220	1	5167	1	19220	5000	other	0
274	Picture	white1_pain_false	6648270	11720	1	5167	1	11720	5000	other	0
275	Picture	white1_pain_true	6672436	18160	1	5167	1	18160	5000	other	0
276	Picture	white1_pain_false	6694436	15920	1	5167	1	15920	5000	other	0
277	Picture	white1_pain_false	6715769	15210	1	5167	1	15210	5000	other	0
278	Picture	black1_pain_false	6733603	11700	1	5167	1	11700	5000	other	0
279	Picture	latin1_pain_false	6750436	10700	1	5167	1	10700	5000	other	0
280	Picture	white1_pain_false	6771102	14470	1	5167	1	14470	5000	other	0
281	Picture	white1_pain_false	6790269	12990	1	5167	1	12990	5000	other	0
282	Picture	white1_pain_false	6807602	11150	1	5167	1	11150	5000	other	0
283	Picture	white1_pain_false	6831102	17280	1	5167	1	17280	5000	other	0
284	Picture	white1_pain_true	6848935	11570	1	5167	1	11570	5000	other	0
285	Picture	white1_pain_false	6866435	11320	1	5167	1	11320	5000	other	0
286	Picture	black1_pain_true	6882934	10290	1	5167	1	10290	5000	other	0
287	Picture	white1_pain_false	6907434	18300	1	5167	1	18300	5000	other	0
288	Picture	black1_pain_false	6927434	13800	1	5167	1	13800	5000	other	0
289	Picture	white1_pain_false	6953434	19760	1	5167	1	19760	5000	other	0
290	Picture	white1_pain_false	6970767	11210	1	5167	1	11210	5000	other	0
291	Picture	white1_pain_false	6994267	17300	1	5167	1	17300	5000	other	0
292	Picture	black1_pain_false	7020100	19630	1	5167	1	19630	5000	other	0
293	Picture	black1_pain_true	7045099	18850	1	5167	1	18850	5000	other	0
294	Picture	white1_pain_false	7071099	19930	1	5167	1	19930	5000	other	0
295	Picture	black1_pain_false	7093766	16570	1	5167	1	16570	5000	other	0
296	Picture	white1_pain_false	7112432	12510	1	5167	1	12510	5000	other	0
297	Picture	white1_pain_false	7136265	17630	1	5167	1	17630	5000	other	0
298	Picture	white1_pain_false	7157932	15490	1	5167	1	15490	5000	other	0
299	Picture	asian1_pain_false	7179765	15760	1	5167	1	15760	5000	other	0
300	Picture	white1_pain_false	7203431	17480	1	5167	1	17480	5000	other	0
301	Picture	white1_pain_false	7225098	15690	1	5167	1	15690	5000	other	0
302	Picture	latin1_pain_false	7241597	10400	1	5167	1	10400	5000	other	0
303	Picture	white1_pain_true	7264930	17180	1	5167	1	17180	5000	other	0
304	Picture	white1_pain_false	7288264	17180	1	5167	1	17180	5000	other	0
305	Picture	latin1_pain_false	7307097	12730	1	5167	1	12730	5000	other	0
306	Picture	latin1_pain_false	7324430	11210	1	5167	1	11210	5000	other	0
307	Picture	latin1_pain_false	7340930	10350	1	5167	1	10350	5000	other	0
308	Picture	asian1_pain_true	7360430	13300	1	5167	1	13300	5000	other	0
309	Picture	black1_pain_false	7383596	17070	1	5167	1	17070	5000	other	0
310	Picture	latin1_pain_false	7399763	10050	1	5167	1	10050	5000	other	0
311	Picture	asian1_pain_true	7416763	10900	1	5167	1	10900	5000	other	0
312	Picture	white1_pain_false	7439429	16480	1	5167	1	16480	5000	other	0
313	Picture	black1_pain_true	7464262	18640	1	5167	1	18640	5000	other	0
314	Picture	latin1_pain_false	7490095	19680	1	5167	1	19680	5000	other	0
315	Picture	white1_pain_false	7513262	16960	1	5167	1	16960	5000	other	0
316	Picture	asian1_pain_true	7534095	14690	1	5167	1	14690	5000	other	0
317	Picture	asian1_pain_true	7558261	18060	1	5167	1	18060	5000	other	0
318	Picture	white1_pain_false	7577094	12670	1	5167	1	12670	5000	other	0
319	Picture	white1_pain_true	7598428	15260	1	5167	1	15260	5000	other	0
320	Picture	black1_pain_false	7619261	14680	1	5167	1	14680	5000	other	0
321	Picture	white1_pain_false	7644260	18940	1	5167	1	18940	5000	other	0
322	Picture	white1_pain_true	7662260	11930	1	5167	1	11930	5000	other	0
323	Picture	black1_pain_false	7682760	14360	1	5167	1	14360	5000	other	0
324	Picture	latin1_pain_false	7699260	10340	1	5167	1	10340	5000	other	0
325	Picture	latin1_pain_false	7723760	18380	1	5167	1	18380	5000	other	0
326	Picture	latin1_pain_false	7744260	14380	1	5167	1	14380	5000	other	0
327	Picture	latin1_pain_false	7766759	16360	1	5167	1	16360	5000	other	0
328	Picture	black1_pain_false	7783926	11050	1	5167	1	11050	5000	other	0
329	Picture	white1_pain_false	7808592	18540	1	5167	1	18540	5000	other	0
330	Picture	latin1_pain_true	7827259	12580	1	5167	1	12580	5000	other	0
331	Picture	white1_pain_true	7847425	13970	1	5167	1	13970	5000	other	0
332	Picture	white1_pain_false	7870258	16750	1	5167	1	16750	5000	other	0
333	Picture	latin1_pain_true	7895091	18640	1	5167	1	18640	5000	other	0
334	Picture	latin1_pain_false	7914591	13330	1	5167	1	13330	5000	other	0
335	Picture	black1_pain_false	7936091	15410	1	5167	1	15410	5000	other	0
336	Picture	white1_pain_true	7959257	17090	1	5167	1	17090	5000	other	0
337	Picture	latin1_pain_false	7983424	18140	1	5167	1	18140	5000	other	0
338	Picture	black1_pain_false	8008757	19260	1	5167	1	19260	5000	other	0
339	Picture	white1_pain_false	8027590	12700	1	5167	1	12700	5000	other	0
340	Picture	asian1_pain_false	8051090	17410	1	5167	1	17410	5000	other	0
341	Picture	black1_pain_false	8075090	17880	1	5167	1	17880	5000	other	0
342	Picture	question	8099923	19560	1	30166	1	19560	30000	other	0
343	Picture	white1_pain_true	8150756	19560	1	5167	1	19560	5000	other	0
344	Picture	latin1_pain_false	8174089	17220	1	5167	1	17220	5000	other	0
345	Picture	white1_pain_false	8197922	17640	1	5167	1	17640	5000	other	0
346	Picture	start_experiment	8844249	0	1	5167	1	0	5000	other	0
347	Picture	latin1_pain_false	8961581	16350	1	5167	1	16350	5000	other	0
348	Picture	white1_pain_false	8985581	17810	1	5167	1	17810	5000	other	0
349	Picture	black1_pain_true	9011581	19750	1	5167	1	19750	5000	other	0
350	Picture	white1_pain_false	9037414	19670	1	5167	1	19670	5000	other	0
351	Picture	asian1_pain_true	9059247	15710	1	5167	1	15710	5000	other	0
352	Picture	white1_pain_false	9081913	16550	1	5167	1	16550	5000	other	0
353	Picture	white1_pain_false	9100747	12700	1	5167	1	12700	5000	other	0
354	Picture	white1_pain_false	9119580	12780	1	5167	1	12780	5000	other	0
355	Picture	white1_pain_false	9141246	15540	1	5167	1	15540	5000	other	0
356	Picture	black1_pain_false	9161579	14140	1	5167	1	14140	5000	other	0
357	Picture	white1_pain_true	9186579	18770	1	5167	1	18770	5000	other	0
358	Picture	latin1_pain_false	9207412	14980	1	5167	1	14980	5000	other	0
359	Picture	asian1_pain_false	9224912	11350	1	5167	1	11350	5000	other	0
360	Picture	white1_pain_true	9244079	12900	1	5167	1	12900	5000	other	0
361	Picture	black1_pain_false	9267912	17720	1	5167	1	17720	5000	other	0
362	Picture	white1_pain_true	9286411	12350	1	5167	1	12350	5000	other	0
