Scenario - MEG
Logfile written - 10/05/2021 20:51:56

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
71	Picture	latin1_pain_true	1703464	10630	1	5171	1	10630	5000	other	0
72	Picture	latin1_pain_true	1726650	17210	1	5171	1	17210	5000	other	0
73	Picture	white1_pain_false	1748503	15810	1	5171	1	15810	5000	other	0
74	Picture	asian1_pain_false	1773024	18500	1	5171	1	18500	5000	other	0
75	Picture	latin1_pain_true	1798212	19150	1	5171	1	19150	5000	other	0
76	Picture	white1_pain_false	1822066	17810	1	5171	1	17810	5000	other	0
77	Picture	white1_pain_true	1839081	10980	1	5171	1	10980	5000	other	0
78	Picture	latin1_pain_false	1862768	17660	1	5171	1	17660	5000	other	0
79	Picture	black1_pain_false	1882452	13740	1	5171	1	13740	5000	other	0
80	Picture	white1_pain_false	1899300	10960	1	5171	1	10960	5000	other	0
81	Picture	white1_pain_true	1916148	10870	1	5171	1	10870	5000	other	0
82	Picture	white1_pain_false	1936665	14580	1	5171	1	14580	5000	other	0
83	Picture	white1_pain_false	1958851	16220	1	5171	1	16220	5000	other	0
84	Picture	white1_pain_false	1977868	13130	1	5171	1	13130	5000	other	0
85	Picture	black1_pain_false	2000721	16800	1	5171	1	16800	5000	other	0
86	Picture	white1_pain_false	2019737	12910	1	5171	1	12910	5000	other	0
87	Picture	start_experiment	2625761	0	1	5171	1	0	5000	other	0
88	Picture	white1_pain_false	2739693	13000	1	5171	1	13000	5000	other	0
89	Quit		2751904	6469	NA
